Rank,School Rank,School,Team Name,Member1,Member2,Member3,Coach,Girl,Official,Solved,Penalty,Medal,A,B,C,D,E,F,G,H,I,J,K,L,M
159,100,兰州大学,火力邪恶爆零皮鞋王,吕宁,张远哲,张潇锋,,,True,3,537,Bronze,,+2(281),,,+(177),,,,,+1(19),,,-3
160,,华南理工大学,洛杉矶糊人,李建成,严浩文,董宏远,,,True,3,547,Bronze,,+4(279),,+(181),-11,,,,,+(7),,,-6
161,101,大连理工大学盘锦校区,这技校真练技术,陈嘉佑,杨镇熙,张正阳,,,True,3,556,Bronze,,-5,,+(261),+3(224),,,,,+(11),,,-5
162,102,天津理工大学,祝龚神考研成功,龚志杰,向东,李衍硕,,,True,3,569,Bronze,,-4,,+8(268),+2(93),,,,,+(8),,,-2
163,,北京邮电大学,DP_PTSD,王垚烨,黄志阳,蒙忠格,,,True,3,570,Bronze,,+4(274),,,+2(165),,,,,+(11),,,-2
164,103,南京航空航天大学,找对象,陈梓鹏,吕海亮,李章锐,,,True,3,586,Bronze,,+3(289),,,+1(208),,,,,+(9),,,
165,104,北京工业大学,铁牌也是牌,张驰,李俊良,冯际鸣,,,True,3,613,Bronze,-1,+4(254),,,+3(210),,,,,+(9),,,
166,,杭州电子科技大学,杭电12队,乐星宇,徐吴昊,王麒润,,,True,3,646,Bronze,,-1,,+(248),+5(267),,,,-1,+1(11),,,-4
167,105,中国矿业大学（北京）,云淡风清,周发顺,王晨,徐靖涵,,,True,3,689,Bronze,,+7(250),,+(277),-2,,,,,+(22),-1,,
168,106,电子科技大学中山学院,澄净闪耀,董泓栎,樊洪源,洪金健,,,True,3,715,Bronze,,+5(260),,-1,+3(288),,,,,+(7),,,-1
169,107,广东工业大学,果粒橙,关津杰,邱列圻,张树程,,,True,3,753,Bronze,,+3(291),,,+5(265),,,,,+1(17),,,
170,108,南昌大学,三下五除二,何家欢,赵赟,杨喆,,,True,2,102,Bronze,,+(91),,-1,-3,,-2,,,+(11),,,
171,109,绍兴理工学院,场场打铜的杂鱼小哥哥,江亚君,谢琳涵,徐冕,,,True,2,104,Bronze,,-2,,-1,+(98),,,,,+(6),,,
172,,广东工业大学,漫游者,钟迪,林敏彬,潘锦炫,,,True,2,113,Bronze,,,,,+(105),,-2,,,+(8),,,
173,,武汉大学,鼠不尽,黄子君,张子红,扶阳,,,True,2,127,Bronze,,+2(52),,-1,-5,,,,,+1(15),,,-3
174,,南开大学,退休养老,刘诺铭,陈冠修,袁熙,,,True,2,140,Bronze,,+1(107),,,-6,,-2,,,+(13),,,
175,110,辽宁科技大学,无尽之梦,方啸阳,贾江涛,张皓淳,,,True,2,143,Bronze,,-9,,+(130),,,,,,+(13),,,
176,,西北工业大学,智力不太好,王钎屹,吴映卓,罗隆华,,,True,2,148,Bronze,,-5,,,+(131),,,,,+(17),,,-4
,,社会参赛(代码源),星月,高宇,施韩原,秋闻达,,,False,2,155,,,,,,+(144),,,,,+(11),,,-2
177,111,山东大学（威海）,潜修玛珈山,张智航,张胜熙,涂鸿铭,,,True,2,157,Bronze,,-24,,+(143),-2,,,,,+(14),,,-2
178,112,江南大学,败犬队友太多了,蔡泽森,杨学钊,徐兢,,,True,2,173,Bronze,,-1,,+(159),,,,,,+(14),,,-1
179,113,中央民族大学,低语的月亮,马雨衡,盛楠,谌恒骏,,,True,2,178,Bronze,,-4,,,+(165),,,,,+(13),,,
180,114,鲁东大学,银狼,张瑞哲,潘佳雨,赵桂林,,,True,2,189,Bronze,,+2(140),,,-3,,,,,+(9),,,
181,115,中国地质大学（北京）,打死也不打ICPC,丁智星,杨欣川,胡葭懿,,,True,2,197,Honorable,,+2(152),,,-6,,,,,+(5),,,
182,,南京航空航天大学,黄转绿,谢雨奇,匡显然,王锴,,,True,2,197,Honorable,,-2,,-2,+1(171),,,,,+(6),,,-2
183,116,宁波大学,我们得思索一下,赖诗亮,朱怡晨,吴祺昊,,,True,2,200,Honorable,,+3(129),,,-7,,,,,+(11),,,
184,117,大连海事大学,红气球守护者,张文豪,曹永琦,刘震,,,True,2,202,Honorable,,+3(132),,,-8,,,,,+(10),,,
185,118,东北林业大学,世纪末彼岸花丛中的死之结界,刘宋凯,李敬,赵天鑫,,,True,2,205,Honorable,,-4,,,+2(159),,,,,+(6),,,
186,119,重庆大学,原，妙不可言,胡明涛,单宇宸,文红兵,,,True,2,207,Honorable,,-5,,+1(177),,,,,,+(10),,,
187,,杭州电子科技大学,杭电10队,帅嘉洋,吴立文,王秉杭,,,True,2,211,Honorable,,-2,,,+1(183),,-4,,-1,+(8),,,-4
188,120,福建师范大学,最有希望的一集,王金鹏,陈伟杰,李志锐,,,True,2,215,Honorable,,,,+(187),-4,,,,,+1(8),,,
189,,北京师范大学,故梦之隐,姚述军,王思潮,陈博,,,True,2,216,Honorable,,+2(146),,,-2,,-2,,,+1(10),,,
190,121,阜阳师范大学,锐笔速写,詹敏玮,邹宇,纪成伟,,,True,2,218,Honorable,,+2(169),,,,,,,,+(9),,,
191,122,河海大学,想在xcpc用helix写rust,黄兆彬,任意,杨家辉,,,True,2,218,Honorable,,,,+(185),-2,,,,,+1(13),,,-1
192,,西安交通大学,锦筝叹,李牧远,钟宇,曹思宇,,,True,2,218,Honorable,,,,+1(193),-12,,,,,+(5),,,
193,123,杭州师范大学,嬛嬛，朕睡不醒,王科然,徐鑫懿,薛博文,,,True,2,220,Honorable,,+2(171),,,-2,,,,,+(9),,,
194,124,大连理工大学城市学院,击碎黑暗!,赵艺景,闫屹伟,高小柯,,,True,2,231,Honorable,,+5(122),,,,,,,,+(9),,,
195,125,中国地质大学（武汉）,网瘾早该电电了,杨家鹤,魏忠强,李泽文,,,True,2,231,Honorable,,,,+1(201),-2,,,,,+(10),,,
196,,吉林大学,紧急通知：等通知,李一航,唐德睿,陆广阳,,,True,2,237,Honorable,,,,+(223),-5,,,,,+(14),,,-6
197,126,青岛理工大学,机械的心率带动血肉的共鸣,黄从恺,魏天意,韦振兴,,,True,2,248,Honorable,,,,+1(198),-4,,,,,+1(10),,,-5
198,,福州大学,逗比猫风扇俱乐部,叶志杰,张子良,潘凌峰,,,True,2,250,Honorable,,-6,,+(243),-11,,,,,+(7),,,
199,127,华中师范大学,这里没有乐子,张书颇,严展翔,徐振迪,,,True,2,253,Honorable,,+1(225),,,-2,,,,,+(8),,,-1
,,南昌职业大学,icpc参赛队名是icpc参赛队,李天舒,庄青佳,江志辉,,,False,2,259,,,-4,,-4,+3(189),,,,,+(10),,,
200,128,浙江工商大学,倚星折月,陈晨,干凯洁,龚嘉瑶,,,True,2,264,Honorable,,+2(216),,,-5,,,,,+(8),,,
201,,杭州师范大学,无名,葛先步,徐浩哲,张俊涛,,,True,2,264,Honorable,,-1,,+(259),,,,,,+(5),,,
202,,兰州大学,最棒的队名,王云鹏,任墨涵,沈天辰,,,True,2,265,Honorable,,-1,,+(251),-4,,,,,+(14),,,
203,129,沈阳师范大学,今夜，星光灿烂,朱少泽,谌致远,章传亮,,,True,2,266,Honorable,,+(257),,,-4,,,,,+(9),,,
,,香港中文大学（深圳）,啥都不会队,,,,,,False,2,269,,,-4,,,+(258),,,,,+(11),,,-1
204,,南京航空航天大学,米兰的铁匠铺,陆齐嘉,施天笑,罗力昂,,,True,2,275,Honorable,,+(267),,,-14,,,,,+(8),,,
,,牛客竞赛,赤橙黄绿亲兰子,魏道,陈景龙,兰宇平,,,False,2,284,,,,,,+1(231),,,,,+1(13),,,-5
205,,四川大学,幸福女同,杨欣渝,王文京,孟芊芊,,,True,2,285,Honorable,,-6,,,+6(154),,,,,+(11),,,-5
206,,苏州大学,队里有神，而且原神,顾天宇,原明清,张显荣,,,True,2,285,Honorable,,+1(257),,,-4,,,,,+(8),,,-4
207,130,中国海洋大学,迷子,薛全笑,洪佳荣,杨辰方,,,True,2,286,Honorable,,+3(217),,-2,-1,,,,,+(9),,,
208,131,中国计量大学,互联网处决我,曹炳涛,赵星亮,赖俊文,,,True,2,287,Honorable,,+1(259),,,-8,,,,,+(8),,,-6
209,132,长安大学,长安未央,刘葆骐,田笑颜,高源,,,True,2,290,Honorable,,,,,-10,,,,,+(9),,,+6(161)
210,,国防科技大学,Jasmine,尤炜豪,王俊博,杨淇斌,,,True,2,295,Honorable,,+4(204),,,,,-3,,,+(11),,,-5
,,信息工程大学,我们仨指定嘎嘎猛吃,王华锋,危东,白昊然,,,False,2,298,,,-1,,+1(263),-1,,,,,+(15),,,
211,133,江西理工大学,初出茅庐,陈云杰,蔡结,吴仕贤,,,True,2,299,Honorable,,,,+(288),-2,,,,,+(11),,,
212,134,北京科技大学,队友单身十年换区域赛银牌,韩海闻,张顺,彭心雨,,,True,2,301,Honorable,,+2(231),,,,,,,,+1(10),,,-8
213,135,西南科技大学,轻言轻语,杜嘉瑜,裴博儒,何笃凯,,,True,2,305,Honorable,,,,+(288),-3,,,,,+(17),,,
214,,武汉理工大学,打一辈子出你字母能转生为AC高手吗,刘承明,胡晨煊,陶释然,,,True,2,306,Honorable,,-2,,+1(237),-9,,-1,,,+2(9),,,-6
215,136,中国石油大学（北京）,我的心里乐开了花,林昱辰,姜致远,李松蔚,,,True,2,311,Honorable,,,,+3(242),-8,,,,,+(9),,,
216,137,云南大学,Must be the right,黄佳和,吴思奇,马永琦,,,True,2,317,Honorable,,+3(244),,-1,-2,,,,,+(13),,,-3
217,,天津大学,守夜人,王俊学,黄文聪,罗逸伦,,,True,2,326,Honorable,,-14,,,+4(240),,,,,+(6),,,-4
218,,南开大学,恭喜以上获奖队伍,汤纪洋,刘可新,刘岱儒,,,True,2,326,Honorable,,-3,,-2,+2(249),,,,,+1(17),,,
,,黑龙江大学,我们还有最后一个办法,信自强,王希龙,张煦,,,False,2,326,,,,,,+1(290),,,,,+(16),,,-4
219,138,广州大学,Arae,杨逍,谢宇峰,王承宇,,,True,2,327,Honorable,,+4(237),,,,,,,,+(10),,,
220,139,浙江财经大学,一路向北,周弋航,黄曦,王彦彬,,,True,2,327,Honorable,,,,+2(273),-4,,,,,+(14),,,
221,,南阳理工学院,无敌霹雳啪啦,尚同铮,徐子川,张睿博,,,True,2,329,Honorable,,+2(275),,,-1,,,,,+(14),,,
222,,中南大学,我吃麦当劳,吕飞扬,马思博,何炳琨,,,True,2,334,Honorable,,+2(258),,,-1,,,,,+1(16),,,-6
223,140,安徽大学,众梦之聚,许钧剑,龙源徽,吴昌盛,,,True,2,334,Honorable,,,,,+2(284),,,,,+(10),,,
224,,浙江师范大学,深藏blue,苏得昂,姜翔元,周纪恺,,,True,2,336,Honorable,,-1,,+2(288),-6,,,,,+(8),,-1,
225,141,沈阳航空航天大学,能不能别肘,张宗明,李剑东,陈发祥,,,True,2,344,Honorable,,+2(295),,,-2,,,,,+(9),,,
226,142,西南财经大学,狼狼狼,吴晗,匡政宇,杨龙皓,,,True,2,350,Honorable,,-1,,,+4(261),,,,,+(9),,,-2
227,143,成都信息工程大学,命运旋律,黄博文,张玮,简一凡,,,True,2,375,Honorable,,+4(287),,,-6,,,,,+(8),,,
,,河南理工大学,三个臭皮匠,蒲叶,黄鸣轩,常曜璘,,,False,2,436,,,+4(252),,,-8,,,,,+3(44),,,
228,144,华东理工大学,得得得得,贾正坤,孙启翔,张勉,,,True,2,457,Honorable,,,,+7(254),-5,,,,,+2(23),,,
229,,中南大学,破晓之光,吴俊杰,罗浩成,李文韬,,,True,2,457,Honorable,,,,,+8(290),,,,,+(7),,,
,,香港中文大学（深圳）,ORZ,,,,,,False,2,531,,,-2,,,+11(299),,,,,+(12),,,-10
230,145,天津工业大学,原神兄弟会,孙文杰,刘涛,程梧桐,,,True,1,6,Honorable,,-3,,,-7,,,,,+(6),,,
231,146,武汉纺织大学,我的青春AC物语果然没有恋爱,刘洋,周黄灏,裘贺宝,,,True,1,6,Honorable,,,,,-7,,,,,+(6),,,
232,147,中南民族大学,玛卡巴卡和它的秘密花园,尹子昂,林佳露,李子安,,,True,1,6,Honorable,,,,,-6,,,,,+(6),,,
233,148,沈阳理工大学,不祈者,闻家尉,相一衡,姚骁,,,True,1,7,Honorable,,-6,,,-10,,,,,+(7),,,
234,,中国石油大学（华东）,中石大2003,申俊,孙浩东,宋志涛,,,True,1,7,Honorable,,-1,,,-5,,,,,+(7),,,
235,149,哈尔滨理工大学,哈理工03队SY,林如愿,薛皓元,李晶洋,,,True,1,7,Honorable,,-7,,,-6,,,,,+(7),,,
236,150,安徽理工大学,我永远喜欢Chtholly,李天祥,厉东霖,徐歌,,,True,1,7,Honorable,,,,,-6,,,,,+(7),,,-4
237,151,江西农业大学,我这辈子就是被acm给害了,杨宪东,黄宇,许思帆,,,True,1,7,Honorable,,-5,,,,,,,,+(7),,,
238,,浙江工业大学,ZJUT12,马浩俊,陈颢元,胡益临,,,True,1,8,Honorable,,-1,,,-1,,,,,+(8),,,
239,152,山东理工大学,三重豌豆の舞!舞!舞!,李连奇,毕振豪,吴宇恒,,,True,1,8,Honorable,,,,,-1,,,,,+(8),,,
240,,广东工业大学,加睡,梁若飞,陈中豫,梁伟,,,True,1,8,Honorable,,-2,,,-7,,,,,+(8),,,
241,153,沈阳化工大学,天命命命天,贾凤琦,吴少荣,盛中华,,,True,1,8,Honorable,,-3,,,-2,,,,,+(8),,,
242,154,浙江广厦建设职业技术大学,广告位招租,龚孝天,曹政业,陈道磊,,,True,1,8,Honorable,,-4,,,-2,,,,,+(8),,,
243,,上海大学,我来助你！,焦艺峰,刘聿承,张静雯,,,True,1,8,Honorable,,,,,-11,,,,,+(8),,,
244,155,湖南理工学院,教练我想拿牌,郭烨铖,高天宇,徐程,,,True,1,8,Honorable,,-11,,,-4,,,,-3,+(8),,,
245,156,温州大学,温大十一队,黄力垚,李家诚,韦乾平,,,True,1,8,Honorable,,,,,-2,,,,,+(8),,,
246,,南京理工大学,猫猫头启动,韦宇鑫,王思远,杨昊,,,True,1,8,Honorable,,,,,-6,,,,,+(8),,,
247,157,东北农业大学,ICPC笑传之搓搓bronze,胡家诚,王杭涛,董奇瑞,,,True,1,9,Honorable,,,,,-4,,,,,+(9),,,
248,,山东师范大学,Mr.Zhu发力啊,朱俊伟,王晓迪,张浥青,,,True,1,9,Honorable,,,,,-1,,,,,+(9),,,
249,158,西安理工大学,不嘻嘻,邹乐凡,兀佩星,王颢焓,,,True,1,9,Honorable,,,,,-1,,-3,,,+(9),,,
250,159,山东财经大学,参与奖掠夺者,李锦月,陈代鑫,王艺,,,True,1,9,Honorable,,-6,,,-5,,,,,+(9),,,
251,160,新疆大学,拿牌退役,蒋涛,欧力铭,庄凌浩,,,True,1,9,Honorable,,,,,-2,,,,,+(9),,,
252,161,南昌航空大学,有何不可,袁帅,梁军斌,唐斌,,,True,1,9,Honorable,,-1,,,-10,,,,,+(9),,,
253,162,北京师范大学香港浸会大学联合国际学院,西湖醋鱼,齐湘儒,杨博涵,关越,,,True,1,9,Honorable,,,,,-10,,-2,,,+(9),,,
254,,中国矿业大学,三只煤球想成金,严川浙,杜重阳,倪浩宸,,,True,1,10,Honorable,,-6,,,-4,,,,,+(10),,,
255,,湖南大学,为什么一次研学就把百万经费花光了呢,林新晨,胡宇辰,李知夏,,,True,1,10,Honorable,,,,,-9,,,,,+(10),,,-1
256,163,哈尔滨商业大学,哈尔滨商业大学1队,毛晟君,周家宝,王彬彬,,,True,1,10,Honorable,,-3,,,-2,,,,,+(10),,,
257,,天津大学,神笔码良,栾博越,周昊忆,朱靖泽,,,True,1,10,Honorable,,,,,-3,,,,,+(10),,,
258,164,信息工程大学,肖舔犬,王钒羽,肖天,孙钰航,,,True,1,10,Honorable,,-5,,-1,-5,,,,,+(10),,,
259,165,重庆理工大学,这一发贯穿星辰,江帅霖,雷涛,王俊杰,,,True,1,10,Honorable,,,,-2,-4,,,,,+(10),,,
260,,大连海事大学,这个，一辈子喔！？,王金洋,鲍帅宇,何文韬,,,True,1,10,Honorable,,,,,-7,,,,,+(10),,,
261,,云南大学,Ulterior Motive,唐嘉骏,毕洲铭,史哲轩,,,True,1,11,Honorable,,-11,,,-2,,,,,+(11),,,
262,166,大连外国语大学,std::mt19937,郭航旗,王君惠,邱毓,,,True,1,11,Honorable,,,,,,,,,,+(11),,,
263,167,辽宁大学,三位一体,吴俊威,欧阳兴隆,毛博汉,,,True,1,11,Honorable,,-1,,,-1,,,,,+(11),,,
,,金华市丽泽中学,博导第一个睡,丁璐源,王马瑞,童浩轩,,,False,1,11,,-1,-1,,-1,-17,-1,,,,+(11),,,
264,168,成都东软学院,我不吃牛肉,周志宏,廖永东,徐佳杰,,,True,1,11,Honorable,,,,,-5,,,,,+(11),,,
265,,福州大学,拿奖公布蟹黄堡秘方,洪语涵,李芯妍,戴康怡,,,True,1,11,Honorable,,-6,,,,,,,,+(11),,,
266,169,福建理工大学,碧天伴走,刘羿,刘航,陈君玲,,,True,1,11,Honorable,,,,,,,,,,+(11),,,
,,河北工程大学,磁山石,吴琦航,代一鸣,刘信鸿,,,False,1,11,,,-2,,-2,,,,,-2,+(11),,,
267,170,江苏科技大学,粉毛大香蕉,徐鲸鹏,金智恒,彭羽轩,,,True,1,11,Honorable,,,,,-2,,,,,+(11),,,
268,171,沈阳工业大学,都给我打瓦队,曲家智,林玮,李帅,,,True,1,11,Honorable,,,,-2,-3,,,,-1,+(11),,,
269,,四川大学,前世爱吃TLE的我，如今转生4K分TLEourist,王枭越,李浩,曾灵杰,,,True,1,12,Honorable,,,,,-8,,,,,+(12),,,
270,172,广西大学,只会输入输出的我不敢靠近满身科技树的你,黄翠婷, 韦书临 ,贾智卓,,,True,1,12,Honorable,,-1,,,-1,,,,,+(12),,,
271,,山东理工大学,只此一发,刘晓宇,屈浩浩,程嘉润,,,True,1,12,Honorable,,,,,-5,,,,,+(12),,,
272,173,长春理工大学,我要成为少女乐队大王,黄炳睿,周易非,王建闳,,,True,1,12,Honorable,,-3,,,-6,,,,,+(12),,,
273,174,台州学院,这把打完就吃饭,林昭亦,池浩凯,周博涵,,,True,1,12,Honorable,,,,,-5,,,,,+(12),,,
274,,杭州师范大学,数千夜飞舞的樱花与猫,张卓,何敏璐,温从锭,,,True,1,13,Honorable,,-2,,,-2,,-2,,,+(13),,,
275,175,北京理工大学珠海学院,沈阳坤佳真好吃雅,王雅楠,郑泽坤,杨秋佳,,,True,1,13,Honorable,,,,-1,,,,,,+(13),,,
276,176,武汉工程大学,能和我组队打一辈子xcpc吗？,高士博,徐洋,徐明洋,,,True,1,13,Honorable,,,,,-5,,,,,+(13),,,
277,177,江西财经大学,ACM败犬太多了！,张瑞杰,杨源鑫,罗潇彬,,,True,1,14,Honorable,,-1,,,-2,,,,,+(14),,,
278,178,大连东软信息学院,午夜emo一号机,胡意丰,周铭轩,陈通博,,,True,1,16,Honorable,,,,,-4,,,,-1,+(16),,,
279,,南京航空航天大学,循序渐WA,蒋润霖,孟超凡,徐昕钰,,,True,1,16,Honorable,-3,-7,,-1,,,,,,+(16),,,
280,179,海南大学,全甲野牛突袭派蒙,刘帅文,石美雪,李俊飞,,,True,1,17,Honorable,,-1,,,-7,,,,,+(17),,,
281,180,大连大学,选择困难症犯了,郑卫,汤世軒,何彦东,,,True,1,17,Honorable,,-5,,,,,,,,+(17),,,
282,181,成都理工大学,求求你让我ac吧我什么都会做的,董俊宏,胡翔宇,周政,,,True,1,18,Honorable,,,,,,,,,,+(18),,,
283,,南京邮电大学,罚时罚到打铁,唐嘉忻,李玥晗,谢杭玲,,,True,1,18,Honorable,,,,-10,-1,,,,,+(18),,,
284,,北京交通大学,过过过,王健晨,尹志翔,张宸宇,,,True,1,19,Honorable,,-1,,,-6,,,,,+(19),,,
285,,湖南师范大学,让我再A一题,陈旭,吕麒,陈碧晖,,,True,1,24,Honorable,,-4,,,-3,,,,,+(24),,,
,,北京印刷学院,不要指望我们队,张玉龙,赵子熙,汪东林,,,False,1,25,,,,,,,,,,,+(25),,,
286,182,浙大城市学院,那场TLE毁了我的acm梦,徐俊华,虞子琰,魏华楠,,,True,1,30,Honorable,,,,,-6,,,,,+1(10),,,
287,,温州大学,温大十二队,周圣涵,管俊羽,陆川,,,True,1,33,Honorable,,,,,,,,,-2,+1(13),,-2,-2
288,183,香港理工大学,从沈阳带雪回香港,王钰淇,闵泽宇,张浩越,,,True,1,35,Honorable,,,,,,,,,-4,+1(15),,,
289,,上海大学,求你让我过一道,阮一城,叶羿伟,邢儒戈,,,True,1,36,Honorable,,,,,-1,,,,,+1(16),,,
290,,哈尔滨理工大学,哈理工15队SY,谢天城,王芷安,李静妍,,,True,1,37,Honorable,,-1,,,-3,,,,,+1(17),,,
,,江苏海洋大学,好好学习，天天向上,房鸿铭,,,,,False,1,37,,,-5,,,-1,,,,,+1(17),,,
291,184,河南农业大学,幼稚原,胡锦阳,赵嘉驰,张岩,,,True,1,37,Honorable,,,,,-4,,,,,+1(17),,,
292,185,江苏大学,铁牌也是牌,周文杰,杨皓煜,沙先银,,,True,1,37,Honorable,,-6,,,-3,,,,,+1(17),,,
293,,云南大学,锅包肉真好吃,林知非,张鑫宇,姜凡,,,True,1,40,Honorable,-1,-10,-1,-1,-1,-1,-1,-1,-1,+1(20),-1,-1,-2
294,186,嘉应学院,wa两发够吃吗小馋猫,王嘉贤,宋子超,杜孟轩,,,True,1,41,Honorable,,,,-2,-6,,,,,+1(21),,,
295,187,黑龙江大学,動員兵,陈秋雨,郑鑫蕊,何恩培,,,True,1,44,Honorable,,,,,,,,,,+1(24),,,
296,188,上海海洋大学,菜鸡的最终幻想,杨镇宇,庄永腾,张华文,,,True,1,45,Honorable,,,,,,,,,,+1(25),,,
297,189,吉林建筑大学,凌空破浪,孙志鹏,曹子扬,杨旭东,,,True,1,61,Honorable,,,,-1,,,,,,+1(41),,,
298,190,河南理工大学,河狸诸葛亮,张荣昌,韦红材,蒋丁,,,True,1,65,Honorable,,-2,,,-1,,,,,+2(25),,,
299,191,黑龙江科技大学,可是WA飘进你双眼看不见我AC的画面,胡轩睿,胡临天,王一鸣,,,True,1,112,Honorable,,-9,,,-1,,,-1,,+3(52),-1,,
300,192,沈阳农业大学,我们从来不逃课,杨权恒,聂明宇,李亚坤,,,True,1,219,Honorable,,-1,,-1,,,,,,+7(79),,,
301,,,,,,,,,True,0,0,,,,,,,,,,,,,,
