Rank,School Rank,School,Team Name,Member1,Member2,Member3,Coach,Girl,Official,Solved,Penalty,Medal,A,B,C,D,E,F,G,H,I,J,K,L,M
15,13,哈尔滨工业大学（深圳）,猫猫潜水,曹鹏宇,孙宇开,曹锦程,,,True,5,801,,,-2,+(59),,,+(113),+1(78),+1(214),,,-1,+2(257),
16,14,山东科技大学,柏林号,徐熙睿,张一炜,岳立冬,,,True,5,814,,,,+(150),,,+(200),+1(102),,,,+2(220),+1(62),
17,15,东北大学,东北大学_完美转发,王啸烽,王霆钧,苏焜,,,True,5,830,,,+5(57),+(81),,,+(133),+3(99),-3,,,,+5(200),
18,16,华东师范大学,Spa1+6dow Bl4ckfan-club,程籽实,汪鼎尊,谢书骁,,,True,5,892,,,+2(279),+1(48),,,+(154),+2(61),,,,-2,+3(190),
19,17,厦门大学,闪光春日影,陈朱迪,邹品聪,栾英石,,,True,5,926,,,+4(199),+(63),,,+1(161),+1(61),,,,+2(282),-2,
20,18,复旦大学,使题来袭 · AC力场全开,徐子恩,阚子淳,陈佳鹏,,,True,5,1002,,,+3(225),+(79),,,+2(217),+2(64),-4,,,,+(277),
21,19,东北大学秦皇岛分校,名字取好了吗,冯阳阳,肖轲闻,刘峻畅,,,True,5,1127,,,,+2(79),,,+2(197),+2(116),+2(229),,,,+3(286),
22,20,湖南大学,987654,张世东,朱名扬,吕乐,,,True,4,440,,,-5,+(56),,,+1(159),+(80),+(125),,,,,
23,21,浙江大学,十发罚时,万弘,徐锐扬,吴与伦,,,True,4,441,,,-10,+(55),,,+(119),+(25),-1,,,-4,+4(162),
24,22,浙江工业大学,ZJUT0,冯梓航,陈泓睿,陆仙梁,,,True,4,450,,,,+(75),,,+(29),+(48),+5(198),,,,-1,
25,23,山东大学,我火把呢,周何,王在烜,许蕴朴,,,True,4,456,,,,+(74),,,+(117),+1(53),,,,,+(192),
26,24,香港科技大学广州,杂鱼~杂鱼~大哥哥连A题都过不掉嘛~,罗浩,储文皓,王向前,,,True,4,467,,,,+(82),,,+(66),+(42),+2(237),,,,,
27,25,哈尔滨工业大学,蓬莱人形,陈煜航,张彭凯,丁文涛,,,True,4,470,,,-1,+(43),,,+(77),+1(28),-4,,,-2,+3(242),
28,26,武汉理工大学,再生赞美歌,闫卢昊,朱振傲,侯哲昊,,,True,4,472,,,-4,+(59),,,+(101),+1(42),,,,,+2(210),
29,27,西安交通大学,天狼星的心脏,许孜诚,洪家庆,刘一可,,,True,4,475,,,-3,+(32),,,+(88),+(53),+3(242),,,,,
30,,中山大学,中山大学_破晓之旅,赵肖睿,古鸣浩,刘志源,,,True,4,479,,,,+1(54),,,+(113),+(32),,,,-1,+1(240),
31,28,哈尔滨工业大学（威海）,哦不对不队,魏贺鹏,胡明聪,龙禺辰,,,True,4,487,,,+1(236),+1(66),,,+(124),+(21),-1,,,,,
32,29,中国石油大学（北京）,天不怕地不怕,仝泰旻,姜致远,林昱辰,,,True,4,504,,,,+(34),,,+(135),+(73),,,,-2,+(262),
33,30,武汉大学,最后一武,柯昀志,罗岑,徐嘉浩,,,True,4,516,,,,+(72),,,+(121),+1(50),,,,-1,+(253),
34,31,华中师范大学,素月分辉，明河共影,郭子寒,曹俞欣,王彬宇,,,True,4,527,,,,+1(62),,,+1(104),+1(26),-4,,,,+1(255),
35,32,华中科技大学,华中科技大学〇队,刘星佳,黄暄骜,刘铖,,,True,4,562,,,,+(62),,,+(74),+(45),-1,,,,+5(281),
36,33,上海财经大学,绩点Shu，比赛Fe,姜聿时,郭士纳,史靖玮,,,True,4,572,,,,+1(62),,,+(112),+(35),,,,,+3(283),
37,34,浙江师范大学,树学与应用树学的小伙计来打ACM咯,许凯胤,刘思源,陈增豪,,,True,4,606,,,,+1(97),,,+(144),+(53),+1(272),,,,-1,
38,35,福州大学,断言,叶志杰,陈建涛,陈宇,,,True,4,627,,,-1,+1(79),,,+(163),+3(58),,,,,+(247),
39,36,南京邮电大学,最佳故事,崔晨曦,胡乐安,王普立,,,True,4,632,,,,+(86),,,+(112),+(31),-14,,,,+6(283),
,,腾讯,我在WXG很想你,刘振林,刘佳荣,孙洪嘉,,,False,4,705,,,-1,+(68),,,+4(219),+(43),+1(275),,,,,
40,37,天津大学,锐刻没有电,黄涛,邓锦源,范艳青,,,True,4,725,,,,+(74),,,+2(166),+(53),,,,+5(292),,
41,38,江苏大学,铜牌保卫战,薛志康,庞政,张道正,,,True,4,732,,,,+1(113),,,+2(198),+(77),+2(244),,,,-6,
42,39,南方科技大学,南方科技大学-莽原,林政宇,曾子华,薛哲,,,True,4,767,,,+2(196),+(125),,,+1(245),+3(81),,,,,-15,
43,40,中国人民大学,字节无虞,刘嘉俊,孟珺,陈礼邦,,,True,3,224,,,-6,+(69),,,+(108),+(47),-1,,,,,
44,41,北京邮电大学,摩可彭塔斯,谭怡萱,区庆亮,鲍睿钊,,,True,3,251,,,-9,+(52),,,+(176),+(23),,,,-1,,
45,42,湖南师范大学,栀晓,魏佳蕾,杨泽旭,唐熙林,,,True,3,255,,,-5,+1(67),,,+(123),+(45),,,,,,
46,43,四川大学,超级洋医,王鹏超,杨轶涵,熊一鸣,,,True,3,257,,,-5,+3(77),,,+(79),+(41),-1,,,,-11,
47,44,湘潭大学,浮光掠影飞舞,程书涵,魏志高,李子熙,,,True,3,265,,,-6,+(79),,,+(131),+(55),,,,,,
48,45,西北工业大学,#N/A,王景珩,张天翔,牛马思元,,,True,3,269,,,-6,+1(71),,,+(108),+1(50),-1,,,,-2,
49,46,长沙理工大学,流萤,陈师贤,沈彬宇,赵翰熙,,,True,3,273,,,,+1(62),,,+1(120),+1(31),-1,,,,-5,
50,,南京邮电大学,内鬼猫猫头,冯一帆,文超航,张禹健,,,True,3,280,,,,+(36),,,+(175),+(69),,,,,-4,
51,47,上海大学,树上的忍者,松浩然,耿鹏成,陶钧,,,True,3,287,,,-3,+(46),,,+(77),+3(104),-1,,,,-17,
52,,电子科技大学,UESTC_十斤鸭梨,祁泓金,徐辰烨,黄霖,,,True,3,289,,,,+(75),,,+(95),+3(59),,,,-4,,
53,48,南京信息工程大学,北风沧海群山恸,曹煜珑,刘阳元,刘一鸣,,,True,3,289,,,,+(93),,,+(129),+1(47),,,,-5,,
54,49,上海电力大学,一路风光，一路风霜,徐思睿,王鼎皓,朱凯年,,,True,3,289,,,,+(81),,,+(161),+(47),-1,,,,,
55,50,西北大学,剑舞者,朱钊毅,蒋宏烨,伍俊霖,,,True,3,290,,,,+(37),,,+1(120),+2(73),-2,,,,-1,
56,51,北京理工大学,打饿了吃隔壁桌,彭田栩,牟星宇,陈鹏宇,,,True,3,295,,,-3,+1(71),,,+(163),+(41),-14,,,,,
57,52,浙大城市学院,扫雷爱好者,沈墨昕,褚锦威,陈至之,,,True,3,297,,,,+(81),,,+(163),+(53),,,,,,
58,53,上海理工大学,蔡光,张皓宇,吴佳霖,董柯演,,,True,3,324,,,-1,+2(81),,,+1(157),+(26),,,,,-1,
59,54,杭州电子科技大学,2024杭电1队,马文浩,黄光升,何卓锟,,,True,3,340,,,-3,+(51),,,+4(183),+(26),,,,,-2,
60,55,浙江理工大学,马拉车算法算车拉马,卢一鸣,姚仁杰,任麒源,,,True,3,342,,-1,-1,+2(106),-1,-1,+(162),+(34),-1,-1,-1,-1,-3,-1
61,56,重庆大学,拼好队,葛轩铭,杨展途,胡远卓,,,True,3,360,,,,+4(125),,,+(121),+(34),,,,,-2,
62,57,福建理工大学,猿农舟,林舜华,陈鹏,郑晟睿,,,True,3,376,,,-1,+1(83),,,+(213),+1(40),,,,,-2,
63,,杭州电子科技大学,2024杭电女队,俞越,陈姿颖,,,,True,3,377,,,,+(58),,,+(192),+1(107),,,,,,
64,58,哈尔滨工程大学,原来名字超过了二十字只能叫王老板爆杀了(,金炜东,蒋渡,王一帆,,,True,3,399,,,-29,+(102),,,+1(209),+1(48),-1,-1,,,,
65,,北京理工大学,内核恐慌,张书豪,陈驭祺,戴睿,,,True,3,401,,,,+(142),,,+(209),+(50),-2,,,,,
66,59,成都信息工程大学,冰冷帝企鹅,林莫豪,秦朝超,刘雨葳,,,True,3,403,,,,+1(76),,,+(266),+(41),,,,,-4,
67,60,苏州大学,绫地宁宁公主,周骁逸,林昱彤,史华睿,,,True,3,425,,,,+(109),,,+1(241),+(55),,,,,-6,
68,61,南京理工大学,你怎么知道我在四级考试得了433分,陈静波,彭锐政,刘懿臻,,,True,3,447,,,-1,+(79),,,+1(162),+4(106),,,,,-2,
69,62,国防科技大学,雪梦雪花雪幽光,王荣航,杨泽,杨淇斌,,,True,3,447,,,-2,+2(151),,,+(200),+(56),-2,,,,,
70,63,同济大学,仙银,郎若谷,高胜寒,李堂辉,,,True,3,447,,,,+1(114),,,+(222),+2(51),-1,,,,,
71,64,东南大学,西西弗斯,王俊迪,刘一鸣,何辰玮,,,True,3,449,,,,+(90),,,+1(237),+1(82),-4,,,,,
72,65,广西大学,远航者的幻想乡,陶康,孙怿翔,张健明,,,True,3,463,,,,+2(130),,,+2(219),+(34),-3,,,,,
73,,浙江大学,完美冻结,张志心,张瑜恒,周遥,,,True,3,470,,,-11,+(65),,,+(161),+5(144),-1,,,,-3,
74,66,北京师范大学,苹果狗,季涛,王儒斌,陈志锐,,,True,3,482,,,,+(77),,,+2(269),+(96),-4,,,,,
75,,南方科技大学,南方科技大学-皮尔森,项楚涵,王紫漩,钟雨薇,,,True,3,501,,,,+(57),,,+(181),+3(203),,,,,-5,
76,,武汉理工大学,*幻想乡旅行团,刘泽宇,胡书诚,巫殷凯,,,True,3,513,,,,+1(69),,,+1(283),+(121),,,,,,
77,67,华南农业大学,会是最后一舞吗？,何勤政,陈国豪,梁嘉俊,,,True,3,517,,,,+3(104),,,+(286),+1(47),,,,,-19,
78,68,北方工业大学,样例都过了,周易,邵奕涵,王思诚,,,True,3,534,,,,+2(119),,,+1(202),+(153),,,,,-8,
79,69,湖南科技大学,晚萤,杨紫陌,胡博潇,毛祎昀,,,True,3,536,,,,+(121),,,+(290),+2(85),-4,,,,,
80,70,宁波职业技术大学,你不能拿我们和那些本科队伍比,王泽宇,朱津宏,叶玉龙,,,True,3,543,,,,+2(137),,,+1(214),+2(92),,,,,,
81,71,深圳大学,若我不曾见过星空,张艺轩,陈洋琛,马午寅,,,True,3,544,,,-4,+2(188),,,+(172),+3(84),,,,,-1,
82,,哈尔滨工业大学,拒绝虾头队名从我做起,邱思宇,王羽婷,陈玉千,,,True,3,574,,,,+(60),,,+2(263),+2(171),,,,,-1,
83,72,西安电子科技大学,什么都不会也能参加ACM吗？,汤修齐,吴晨,潘振,,,True,3,581,,,-7,+1(42),,,+(211),+7(168),,,,,,
84,,华中科技大学,CC Final 也是顶会,万睿朋,聂卓然,杨家祯,,,True,3,604,,,,+1(113),,,+2(170),+6(141),,,,,-5,
85,73,北京林业大学,上林花似锦,付耀刚,张锦秀,余行健,,,True,3,608,,,-5,+5(160),,,+(245),+2(63),,,,,,
86,74,上海科技大学,啊呀，我们教练拿了MVP,杨子烆,王旻昊,居然,,,True,3,708,,,,+6(218),,,+(195),+4(95),-1,,,,-1,
87,75,中国民航大学,四渡赤水,崔凌宵,颜一鸣,陆浩楠,,,True,2,91,,,-3,+(35),,,,+(56),-1,,,,,
88,76,兰州大学,真没睡,张恩彬,李大源,水源,,,True,2,119,,,-3,+(73),,,,+(46),,,,,,
89,77,河海大学,我的acm铁牌物语果然有问题,付宏磊,朱庆刚,林桁,,,True,2,135,,,-4,+(36),,,-3,+2(59),,,,,,
90,78,集美大学,我没耳朵听不见,洪韩毅,周鑫,陈华弘,,,True,2,162,,,,+(89),,,-2,+(73),,,,,,
91,79,武汉科技大学,RELX悦刻幻影PRO,万家梁,孙煜恒,朱俊杰,,,True,2,172,,,,+(99),,,-3,+(73),,,,,,
92,80,福建师范大学,杰尼龟快使用飞叶快刀,夏子洋,王潇,柯培垚,,,True,2,173,,,,+(100),,,,+1(53),,,,-20,,
93,81,大连理工大学,逆元,刘兆洲,刘博文,连茗暄,,,True,2,180,,,,+1(108),,,,+(52),,,,,,
94,82,杭州师范大学,春天的草莓和夏天的啤酒花,邵茹怡,尤馨然,林丰,,,True,2,196,,,,+(115),,,,+1(61),,,,,,
95,,湖南大学,凌空摘星,朱潇庸,陈罡,刘博文,,,True,2,218,,,,+(104),,,-2,+1(94),,,,,,
96,83,中国科学院大学,啥,石曜铭,尤俊翔,吕安哲,,,True,2,236,,,,+1(149),,,,+(67),,,,,,
97,84,华南理工大学,原根,邵弈,欧天毅,马成均,,,True,2,258,,,,+2(95),,,,+1(103),,,,,,
98,85,河南理工大学,橙子往昔,高嘉琦,王郅明,罗峻函,,,True,2,287,,,-2,-1,,,+(180),+1(87),,,,,,
99,86,江西理工大学南昌校区,球球给个工作吧,李子昱,刘化龙,黄坪,,,True,2,292,,,,+2(138),,,-1,+2(74),-1,,,,,
100,87,合肥工业大学,天天做早操队,舒雨飞,王腾昊,韩昆桦,,,True,2,294,,-1,-1,+(182),-1,,,+2(72),,,,,,
101,88,沈阳师范大学,今夜，星光灿烂,谌致远,章传亮,朱少泽,,,True,2,314,,,,+2(136),,,,+1(118),,,,,,
102,89,长安大学,对的对的，哦不对不对,辜颖燊,钱麦曲,刘葆骐,,,True,2,329,,,,+(36),,,,+4(213),-13,,,,-5,
103,90,华北水利水电大学,等待下一次花开,刘桐,张毅,史君豪,,,True,2,339,,,,+(66),,,,+4(193),,,,,,
104,,吉林大学,水水水,席乐媛,邱天,,,,True,2,362,,,,+2(135),,,-6,+3(127),,,,,,
105,91,大连海事大学,晨枫,张文豪,王金洋,何文韬,,,True,2,388,,,,+1(126),,,,+2(202),,,,,-1,
106,92,浙江万里学院,余晖,竺夏,赵之钰,王力澜,,,True,2,406,,,,+2(261),,,,+1(85),,,,,,
107,93,中南大学,评分3.0,杜泊西,高显堤,刘鸣晓,,,True,2,431,,,,+6(107),,,-4,+4(124),,,,,,
108,94,东华大学,不可视境界线,杨韵清,金浩帆,沈兴波,,,True,2,432,,,,+5(167),,,,+3(105),-4,,,,,
109,95,厦门理工学院,你好世界，再见世界。,陈长志,刘涛,张子漠,,,True,2,526,,,,+(158),,,,+6(248),,,,,,
110,96,重庆理工大学,乱,许润峰,张洋,于张本,,,True,2,595,,,,+1(136),,,,+7(299),-1,,,,,
111,97,杭州电子科技大学信息工程学院,无尽的风之轨迹呢,尹凯乐,周越,吴锦豪,,,True,2,623,,,,+7(282),,,,+3(141),,,,,,
112,98,浙江工业职业技术学院,我都没有想到能参加CCPC总决赛,赵昱翔,张江,周益锋,,,True,2,654,,,,+6(191),,,,+7(203),,,,,,
113,99,浙江育英职业技术学院,育英七队,卢颖,徐诚翰,张杨晨昱,,,True,2,725,,,,+4(185),,,,+11(240),,,,,,
114,,浙江育英职业技术学院,育英二队,刘金维,孙明轩,潘彬泽,,,True,2,749,,,,+2(179),,,,+15(230),,,,,,
115,100,青岛理工大学,队友要回广州考驾照，所以我们来打ccpcf,魏天意,韦振兴,黄从恺,,,True,2,902,,,-1,+10(206),-1,-1,-1,+11(276),-1,-1,-1,-1,-1,-1
116,101,中国传媒大学,再演,朱霁,陈旻庚,叶阳,,,True,1,72,,,-2,+(72),,,,-4,,,,,,
117,102,哈尔滨理工大学,哈理工202501队GZ,林如愿,冉渝旭,刘名洋,,,True,1,166,,,,+1(146),,,,-5,,,,,,
118,103,浙江机电职业技术大学,能和我打一辈子ACM吗？,王湘豫,陈科睿,谭振鹏,,,True,1,356,,-1,,-1,,,,+5(256),,,,,,
,,字节跳动,Seed,王子涵,陈家泽,刘志成,,,False,1,650,,-1,-10,+19(270),-1,-4,-1,-13,-7,-1,-2,-50,-21,-1
119,104,浙江金融职业学院,AC自动坤,莫冬娜,陈灵吉,王杰,,,True,0,0,,,,,,,,-3,,,,,,
120,105,西湖大学,我真的想不吃辣,周禹卿,周子涵,王子俊,,,True,0,0,,-2,,-6,,,,-7,,,,,,
121,106,郑州轻工业大学,新起点,栗闫恒,黎志鸿,夏高祥,,,True,0,0,,,,-1,,,,,-1,,,,,
122,107,重庆对外经贸学院,汉堡宝宝宝宝巴士队,刘瑞,詹宇腾,郭铭星,,,True,0,0,,,,,,,,-10,,,,,,
